FIPS,Admin2,Province_State,Lat,Long_,Combined_Key,vaccine_doses_administered_in_state,white_pop,black_pop,asian_pop,hisp_pop,Population,pop per sq mi,democrat_votes,republican_votes,democrat_percent,republican_percent,confirmed_cases,Country_Region
48315,Marion,Texas,32.79868409,-94.3566123,"Marion, Texas, US",11604088,7345,1906,90,447,9854,27.7,1339,3470,27.52878289473684,71.34046052631578,525,US
48317,Martin,Texas,32.30600051,-101.9513518,"Martin, Texas, US",11604088,5398,200,30,2749,5771,5.2,288,1857,13.333333333333334,85.97222222222223,615,US
48319,Mason,Texas,30.71780434,-99.22629416,"Mason, Texas, US",11604088,4131,40,10,1087,4274,4.3,457,1991,18.47210994341148,80.47696038803556,392,US
48321,Matagorda,Texas,28.81955746,-96.01230294,"Matagorda, Texas, US",11604088,30644,3916,742,15854,36643,33.4,3733,9845,27.194580024768705,71.71996794638305,3458,US
48323,Maverick,Texas,28.7429195,-100.3157686,"Maverick, Texas, US",11604088,56474,496,454,55854,58722,42.4,8332,6881,54.29427863938485,44.83904600547374,10351,US
48307,McCulloch,Texas,31.1925468,-99.34682807,"McCulloch, Texas, US",11604088,7427,270,78,2638,7984,7.8,490,2904,14.260768335273577,84.51688009313155,568,US
48309,McLennan,Texas,31.55255453,-97.20217694,"McLennan, Texas, US",11604088,205274,35648,4294,69246,256623,226.5,36688,59543,37.48569560241949,60.83762465260749,26122,US
48311,McMullen,Texas,28.35251708,-98.56769164,"McMullen, Texas, US",11604088,695,20,2,313,743,0.6,53,460,10.271317829457365,89.14728682170544,83,US
48325,Medina,Texas,29.3557301,-99.11030298,"Medina, Texas, US",11604088,48138,2380,412,27158,51584,34.7,6773,15642,29.89363110738403,69.03826631945978,4816,US
48327,Menard,Texas,30.88990665,-99.8204794,"Menard, Texas, US",11604088,2033,54,4,791,2138,2.5,197,823,19.16342412451362,80.05836575875487,206,US
48329,Midland,Texas,31.86904128,-102.0315682,"Midland, Texas, US",11604088,155319,12362,4048,81342,176832,152.0,12329,45624,20.94666915849743,77.51405902240948,16943,US
48331,Milam,Texas,30.7858183,-96.97718698,"Milam, Texas, US",11604088,21459,2312,180,6660,24823,24.3,2496,7984,23.596142938173568,75.47740593685006,2449,US
48333,Mills,Texas,31.49557106,-98.59272068,"Mills, Texas, US",11604088,4685,72,20,890,4873,6.6,271,2217,10.818363273453096,88.50299401197604,651,US
48335,Mitchell,Texas,32.30623474,-100.9212058,"Mitchell, Texas, US",11604088,7075,1734,76,3471,8545,10.3,397,2170,15.393563396665376,84.14113997673518,598,US
48337,Montague,Texas,33.67521893,-97.72500958,"Montague, Texas, US",11604088,18913,212,84,2214,19818,21.2,1097,8615,11.172217130053976,87.73805886546492,2062,US
48339,Montgomery,Texas,30.30079133,-95.50572772,"Montgomery, Texas, US",11604088,533645,34578,18396,152837,607391,437.5,74377,193382,27.39050537115669,71.21597684344653,49605,US
48341,Moore,Texas,35.83769242,-101.8930281,"Moore, Texas, US",11604088,18041,1268,1362,11994,20940,24.3,1062,4359,19.28104575163399,79.13943355119825,2318,US
48343,Morris,Texas,33.11304005,-94.73255695,"Morris, Texas, US",11604088,9011,2606,60,1322,12388,51.3,1669,3872,29.872919276892784,69.30374082691964,853,US
48345,Motley,Texas,34.07408766,-100.779722,"Motley, Texas, US",11604088,1119,50,2,231,1200,1.2,46,604,7.05521472392638,92.63803680981594,90,US
48347,Nacogdoches,Texas,31.62017125,-94.61803994,"Nacogdoches, Texas, US",11604088,50609,10684,724,13046,65204,68.2,9000,17378,33.600896023893974,64.87959678924771,4365,US
48349,Navarro,Texas,32.04620681,-96.47428766,"Navarro, Texas, US",11604088,40600,6306,382,14303,50113,47.3,5101,13800,26.674684934372223,72.16440934999738,5662,US
48351,Newton,Texas,30.78548982,-93.74408813,"Newton, Texas, US",11604088,10431,2826,104,534,13595,15.5,1173,4882,19.248441089596323,80.11158516573678,588,US
48353,Nolan,Texas,32.30365282,-100.4060208,"Nolan, Texas, US",11604088,13312,772,104,5753,14714,16.7,1162,4131,21.69124509986933,77.11405637483666,1524,US
48355,Nueces,Texas,27.736286,-97.5433285,"Nueces, Texas, US",11604088,329253,15908,7366,233647,362294,405.8,60925,64617,47.85111763874272,50.75085217008844,39770,US
48357,Ochiltree,Texas,36.27829105,-100.8158184,"Ochiltree, Texas, US",11604088,9300,156,74,5451,9836,11.1,302,2812,9.569074778200251,89.10012674271229,1065,US
48359,Oldham,Texas,35.40425596,-102.6027606,"Oldham, Texas, US",11604088,1927,88,20,362,2112,1.4,81,917,8.02775024777007,90.8820614469772,249,US
48361,Orange,Texas,30.11879481,-93.89412775,"Orange, Texas, US",11604088,72898,7136,892,7074,83396,245.3,6357,29186,17.661276879479914,81.08573651164083,8193,US
48363,Palo Pinto,Texas,32.75310985,-98.31319001,"Palo Pinto, Texas, US",11604088,27273,786,304,5884,29189,29.5,2178,10179,17.439346625030026,81.50372327648331,2844,US
48365,Panola,Texas,32.1639596,-94.30552481,"Panola, Texas, US",11604088,18683,3468,120,2107,23194,29.7,2057,9326,17.963496637848223,81.4426687625535,1573,US
48367,Parker,Texas,32.77757172,-97.80500621,"Parker, Texas, US",11604088,135484,2646,820,18607,142878,129.4,13017,62045,17.098833543505677,81.50089323245061,15296,US
48369,Parmer,Texas,34.52993409,-102.7844668,"Parmer, Texas, US",11604088,9024,188,72,6218,9605,11.7,488,2135,18.41509433962264,80.56603773584906,1230,US
48371,Pecos,Texas,30.78097267,-102.7241261,"Pecos, Texas, US",11604088,14470,1224,194,10924,15823,3.3,1382,3215,29.605826906598114,68.87317909168809,1564,US
48373,Polk,Texas,30.79472531,-94.8276624,"Polk, Texas, US",11604088,43670,6546,370,7975,51353,43.0,5387,18573,22.2732159100306,76.79235921607541,3080,US
48375,Potter,Texas,35.40133773,-101.893964,"Potter, Texas, US",11604088,93252,15036,7228,45866,117415,133.3,9921,22820,29.75972643009269,68.45247022827489,17188,US
48377,Presidio,Texas,29.99954402,-104.2408079,"Presidio, Texas, US",11604088,6183,126,310,5494,6704,2.0,1463,721,65.99007668019846,32.521425349571494,801,US
48379,Rains,Texas,32.87109387,-95.79232691,"Rains, Texas, US",11604088,11700,346,98,1179,12514,47.6,842,5155,13.91045762431852,85.16438129852966,783,US
48381,Randall,Texas,34.96585996,-101.8971322,"Randall, Texas, US",11604088,125940,5472,2360,31772,137713,132.4,12802,50796,19.79466246095804,78.54160868355135,16474,US
48383,Reagan,Texas,31.36607041,-101.5232659,"Reagan, Texas, US",11604088,3540,162,26,2718,3849,2.9,172,942,15.302491103202849,83.80782918149467,376,US
48385,Real,Texas,29.83321503,-99.82018052,"Real, Texas, US",11604088,3255,42,18,961,3452,4.7,320,1643,16.145307769929364,82.89606458123107,305,US
48387,Red River,Texas,33.61886692,-95.04841765,"Red River, Texas, US",11604088,9544,1850,46,840,12023,12.4,1246,4517,21.460558043403378,77.79882879779538,669,US
48389,Reeves,Texas,31.32323325,-103.6903896,"Reeves, Texas, US",11604088,14503,1426,288,11926,15976,5.2,1395,2254,37.81512605042017,61.10056925996204,1702,US
48391,Refugio,Texas,28.3238976,-97.15766311,"Refugio, Texas, US",11604088,6241,506,64,3516,6948,9.6,1108,2210,32.91740938799762,65.65656565656566,635,US
48393,Roberts,Texas,35.83809685,-100.813175,"Roberts, Texas, US",11604088,819,0,0,94,854,1.0,17,529,3.090909090909091,96.18181818181816,59,US
48395,Robertson,Texas,31.02539637,-96.51272246,"Robertson, Texas, US",11604088,12995,3150,164,3736,17074,19.4,2374,5646,29.312260772934927,69.71231016174836,2059,US
48397,Rockwall,Texas,32.89779518,-96.40771592,"Rockwall, Texas, US",11604088,90513,7942,3074,19542,104915,616.7,16412,36726,30.454064686125697,68.14867046445603,11121,US
48399,Runnels,Texas,31.8314342,-99.97616148,"Runnels, Texas, US",11604088,9535,302,166,3572,10264,10.0,552,3807,12.519845770015875,86.34611022907688,1270,US
48401,Rusk,Texas,32.10773545,-94.76176432,"Rusk, Texas, US",11604088,42905,11002,400,9524,54406,57.7,4629,16534,21.654114234925387,77.34480984235394,3868,US
48403,Sabine,Texas,31.34318809,-93.85440451,"Sabine, Texas, US",11604088,9474,760,30,514,10542,22.0,669,4784,12.183573119650337,87.12438535785832,509,US
48405,San Augustine,Texas,31.39457611,-94.17000399,"San Augustine, Texas, US",11604088,6232,1630,22,636,8237,16.7,980,3007,24.48775612193903,75.13743128435783,553,US
48407,San Jacinto,Texas,30.57933681,-95.16260304,"San Jacinto, Texas, US",11604088,25026,2692,128,3981,28859,46.3,2337,10161,18.48892405063292,80.3876582278481,1159,US
48409,San Patricio,Texas,28.00880118,-97.51763891,"San Patricio, Texas, US",11604088,62761,1522,718,39028,66730,93.5,8988,16516,34.71476574871577,63.79050635355915,4152,US
48411,San Saba,Texas,31.1577796,-98.81758731,"San Saba, Texas, US",11604088,5570,412,28,1855,6055,5.4,287,2308,11.029976940814755,88.70099923136048,794,US
48413,Schleicher,Texas,30.89740592,-100.5384842,"Schleicher, Texas, US",11604088,2638,52,10,1525,2793,2.6,211,940,18.2053494391717,81.1044003451251,233,US
48415,Scurry,Texas,32.74613808,-100.9162664,"Scurry, Texas, US",11604088,15098,1360,160,6823,16703,18.7,818,4983,13.935264054514478,84.8892674616695,2369,US
48417,Shackelford,Texas,32.73587756,-99.35401337,"Shackelford, Texas, US",11604088,3096,68,6,369,3265,3.7,130,1484,7.985257985257984,91.15479115479116,255,US
48419,Shelby,Texas,31.79211404,-94.14550696,"Shelby, Texas, US",11604088,19770,4166,402,4729,25274,32.0,2068,7975,20.50163576881134,79.06215921483097,1600,US
48421,Sherman,Texas,36.27751473,-101.8933156,"Sherman, Texas, US",11604088,2862,84,24,1337,3022,3.3,91,886,9.173387096774194,89.31451612903226,210,US
48423,Smith,Texas,32.37474036,-95.2717568,"Smith, Texas, US",11604088,180975,38426,3544,46746,232751,227.6,29615,69080,29.588666087182407,69.01857346961205,19523,US
48425,Somervell,Texas,32.22236802,-97.77403489,"Somervell, Texas, US",11604088,8555,136,84,1653,9128,45.5,768,4105,15.524560339599756,82.97958358601173,1054,US
48427,Starr,Texas,26.56150059,-98.73892358,"Starr, Texas, US",11604088,63738,290,154,62276,64633,49.8,9123,8247,52.05706134094152,47.05848787446505,9296,US
48429,Stephens,Texas,32.73553157,-98.83631615,"Stephens, Texas, US",11604088,8748,394,96,2287,9366,10.7,397,3385,10.447368421052632,89.07894736842105,768,US
48431,Sterling,Texas,31.82781912,-101.0500746,"Sterling, Texas, US",11604088,1206,38,6,527,1291,1.2,51,584,7.981220657276995,91.3928012519562,107,US
48433,Stonewall,Texas,33.17906744,-100.2538401,"Stonewall, Texas, US",11604088,1237,46,16,242,1350,1.6,116,615,15.760869565217392,83.55978260869566,156,US
48435,Sutton,Texas,30.49856623,-100.5382014,"Sutton, Texas, US",11604088,3630,50,16,2409,3776,2.8,322,1222,20.68079640333976,78.48426461143224,477,US
48437,Swisher,Texas,34.53028891,-101.7349174,"Swisher, Texas, US",11604088,6409,848,30,3336,7397,8.8,478,1845,20.29723991507431,78.343949044586,792,US
48439,Tarrant,Texas,32.77143818,-97.29101614,"Tarrant, Texas, US",11604088,1526798,353666,116242,619710,2102515,2094.7,411567,409741,49.307353446819626,49.08859142898561,251106,US
48441,Taylor,Texas,32.30163422,-99.89007449,"Taylor, Texas, US",11604088,117573,11884,2644,34471,138034,143.6,14588,39547,26.458692300716425,71.727577763671,15389,US
48443,Terrell,Texas,30.22429013,-102.0766732,"Terrell, Texas, US",11604088,707,22,12,399,776,0.4,119,334,25.982532751091703,72.92576419213974,75,US
48445,Terry,Texas,33.17402785,-102.3354521,"Terry, Texas, US",11604088,11317,732,70,6905,12337,14.2,757,2812,20.957918050941306,77.8516057585825,1686,US
48447,Throckmorton,Texas,33.17751417,-99.21226795,"Throckmorton, Texas, US",11604088,1439,12,4,215,1501,1.8,82,806,9.172259507829978,90.1565995525727,73,US
48449,Titus,Texas,33.21339719,-94.96797273,"Titus, Texas, US",11604088,27756,3040,378,14436,32750,79.6,2856,7570,27.094203585997533,71.81481832843184,3659,US
48451,Tom Green,Texas,31.40464436,-100.462443,"Tom Green, Texas, US",11604088,108013,5656,1630,48534,119200,72.4,12239,32313,27.07144437071444,71.47312541473126,16598,US
48453,Travis,Texas,30.33432034,-97.7853562,"Travis, Texas, US",11604088,1015450,112006,94712,428571,1273954,1034.4,435860,161337,71.6197674896274,26.51061906913692,79324,US
48455,Trinity,Texas,31.0879489,-95.1367187,"Trinity, Texas, US",11604088,12846,1242,60,1564,14651,21.0,1323,5579,19.06889593542808,80.41222254251946,712,US
48457,Tyler,Texas,30.77031716,-94.37690895,"Tyler, Texas, US",11604088,18592,3236,96,1790,21672,23.5,1403,8194,14.523809523809526,84.824016563147,1259,US
48459,Upshur,Texas,32.73706798,-94.93999853,"Upshur, Texas, US",11604088,36860,3204,196,3787,41753,67.4,2877,15809,15.228668219352109,83.68092314207072,3208,US
48461,Upton,Texas,31.36868194,-102.0423217,"Upton, Texas, US",11604088,3342,114,24,1988,3657,2.7,170,1178,12.42690058479532,86.11111111111111,381,US
48463,Uvalde,Texas,29.35739637,-99.76229172,"Uvalde, Texas, US",11604088,25547,392,204,19445,26741,17.0,4073,6174,39.375483372003096,59.68677494199536,3520,US
48465,Val Verde,Texas,29.89149232,-101.1525205,"Val Verde, Texas, US",11604088,46380,1168,424,40339,49025,15.5,6771,8284,44.31282722513089,54.21465968586388,7797,US
48467,Van Zandt,Texas,32.56483801,-95.83766469,"Van Zandt, Texas, US",11604088,52988,1696,294,6599,56590,62.4,3516,22270,13.508010296208075,85.55841561335433,4111,US
48469,Victoria,Texas,28.79780988,-96.96813006,"Victoria, Texas, US",11604088,82376,6006,1162,44052,92084,98.4,10380,23358,30.36153036153036,68.32221832221832,8127,US
48471,Walker,Texas,30.73872995,-95.57440968,"Walker, Texas, US",11604088,53061,21746,882,13195,72971,86.5,7884,15375,33.3898017956971,65.1151956632221,8602,US
48473,Waller,Texas,30.01058447,-95.99011759,"Waller, Texas, US",11604088,39205,12906,748,17152,55246,84.1,8191,14260,36.02973519838128,62.72543327175156,3859,US
48475,Ward,Texas,31.50999644,-103.0927909,"Ward, Texas, US",11604088,10825,662,66,6618,11998,12.8,764,3241,18.817733990147783,79.82758620689656,1158,US
48477,Washington,Texas,30.21498498,-96.40946246,"Washington, Texas, US",11604088,28191,6186,554,6008,35882,55.8,4261,12959,24.450565214896425,74.36162276926608,3844,US
48479,Webb,Texas,27.7610369,-99.33237355,"Webb, Texas, US",11604088,269940,2358,1690,263898,276652,74.5,41820,25898,61.143032589148646,37.86423381142448,43103,US
48481,Wharton,Texas,29.27765923,-96.22319248,"Wharton, Texas, US",11604088,34836,5442,224,17702,41556,38.0,4694,11926,28.00548893264125,71.15327247777579,3919,US
48483,Wheeler,Texas,35.40114335,-100.2699514,"Wheeler, Texas, US",11604088,4670,172,24,1273,5056,5.9,168,2159,7.188703465982028,92.3833975181857,489,US
48485,Wichita,Texas,33.98842886,-98.7041034,"Wichita, Texas, US",11604088,109000,16206,2656,26220,132230,209.5,13161,32069,28.58601216333623,69.65464813205908,14835,US
48487,Wilbarger,Texas,34.07945812,-99.24178437,"Wilbarger, Texas, US",11604088,10789,1098,440,3806,12769,13.9,956,3524,21.131741821397,77.89566755083996,1890,US
48489,Willacy,Texas,26.47411727,-97.61535848,"Willacy, Texas, US",11604088,20299,882,278,18908,21358,37.5,3108,2441,56.010091908451976,43.98990809154802,2553,US
48491,Williamson,Texas,30.64655664,-97.6004854,"Williamson, Texas, US",11604088,476279,42918,46576,146602,590551,378.0,143795,139729,49.660686225414864,48.25646250280603,43275,US
48493,Wilson,Texas,29.1732598,-98.08693082,"Wilson, Texas, US",11604088,48508,1064,246,20522,51070,53.4,6350,18463,25.38679886459041,73.81361691920202,4294,US
48495,Winkler,Texas,31.85008651,-103.0485163,"Winkler, Texas, US",11604088,7398,336,76,4954,8010,8.5,358,1753,16.839134524929445,82.45531514581373,749,US
48497,Wise,Texas,33.21570665,-97.65460265,"Wise, Texas, US",11604088,66331,1312,444,13965,69984,65.4,4973,27032,15.365363818940214,83.52232349760543,7167,US
48499,Wood,Texas,32.78722382,-95.38236368,"Wood, Texas, US",11604088,41496,2688,282,4714,45539,65.0,3509,19049,15.404539268624609,83.62526888801088,3338,US
48501,Yoakum,Texas,33.17320212,-102.8276433,"Yoakum, Texas, US",11604088,8260,138,52,5883,8713,9.9,420,2174,15.96351197263398,82.63017863930064,865,US
48503,Young,Texas,33.17659707,-98.68790885,"Young, Texas, US",11604088,17026,340,130,3485,18010,20.3,1034,7110,12.550066755674234,86.29688068940405,2136,US
48505,Zapata,Texas,27.00156391,-99.16987152,"Zapata, Texas, US",11604088,13950,98,28,13429,14179,14.0,1826,2033,47.13474445018069,52.47805885389778,1760,US
48507,Zavala,Texas,28.86617238,-99.76050829,"Zavala, Texas, US",1399371,11428,172,40,11135,11840,9.0,2864,1490,65.40306005937428,34.026033340945425,1844,US
49001,Beaver,Utah,38.35657051,-113.2342232,"Beaver, Utah, US",1399371,6325,18,52,833,6710,2.6,357,2695,11.516129032258064,86.93548387096774,0,US
49003,Box Elder,Utah,41.52106798,-113.0832816,"Box Elder, Utah, US",1399371,53344,428,390,5431,56046,8.7,4473,21548,16.552566332383524,79.73948118269622,0,US
49005,Cache,Utah,41.72330587,-111.7443667,"Cache, Utah, US",1399371,119227,1626,2966,14021,128289,96.7,16650,38032,28.53079269337537,65.17015661948662,0,US
49007,Carbon,Utah,39.64834818,-110.5872512,"Carbon, Utah, US",1399371,19407,130,138,2746,20463,14.5,2392,6693,25.5310065108336,71.43772014089016,0,US
49009,Daggett,Utah,40.88798265,-109.5121093,"Daggett, Utah, US",1399371,906,4,6,42,950,1.5,111,496,17.932148626817447,80.12924071082391,0,US
49011,Davis,Utah,40.99001837,-112.1139997,"Davis, Utah, US",1399371,327514,5868,6548,36117,355481,1025.8,57411,104135,33.80816658226059,61.32297690414218,36262,US
49013,Duchesne,Utah,40.29772254,-110.425237,"Duchesne, Utah, US",1399371,18129,138,90,1656,19938,5.7,843,7512,9.846980492933069,87.74675855624344,0,US
49015,Emery,Utah,38.99617072,-110.7013958,"Emery, Utah, US",1399371,9647,48,50,648,10012,2.5,572,4207,11.678236014699875,85.89220089832584,0,US
49017,Garfield,Utah,37.85447192,-111.4418764,"Garfield, Utah, US",1399371,4716,32,58,329,5051,1.0,514,2158,18.814055636896047,78.98975109809663,0,US
49019,Grand,Utah,38.98103848,-109.5704487,"Grand, Utah, US",1399371,8828,118,112,1032,9754,2.5,2806,2248,54.11764705882353,43.35583413693346,0,US
49021,Iron,Utah,37.8590362,-113.2897381,"Iron, Utah, US",1399371,51226,452,486,4899,54839,14.0,4892,18989,19.48693435309114,75.64133205863608,0,US
49023,Juab,Utah,39.70208397,-112.7809245,"Juab, Utah, US",1399371,11528,86,46,698,12017,3.0,645,5087,10.997442455242968,86.73486786018755,0,US
49025,Kane,Utah,37.28507306,-111.8861752,"Kane, Utah, US",1399371,7469,78,80,373,7886,1.8,1083,2998,25.90909090909091,71.7224880382775,0,US
49027,Millard,Utah,39.0729209,-113.1020328,"Millard, Utah, US",1399371,12375,110,202,1696,13188,1.9,624,5404,10.080775444264942,87.30210016155088,0,US
49029,Morgan,Utah,41.08830262,-111.5727723,"Morgan, Utah, US",1399371,11786,62,84,391,12124,15.5,1086,5181,16.439600363306088,78.42870118074478,0,US
49031,Piute,Utah,38.33815254,-112.1249591,"Piute, Utah, US",1399371,1424,4,6,119,1479,2.1,86,773,9.873708381171069,88.74856486796784,0,US
49033,Rich,Utah,41.63137678,-111.2445105,"Rich, Utah, US",1399371,2414,12,6,170,2483,2.2,180,1157,13.148283418553689,84.51424397370343,0,US
49037,San Juan,Utah,37.62762978,-109.8033714,"San Juan, Utah, US",1399371,7318,76,82,887,15308,1.9,3113,3535,45.26683146720954,51.40322815181039,1852,US
49039,Sanpete,Utah,39.37231946,-111.5758676,"Sanpete, Utah, US",1399371,29069,516,228,2943,30939,17.5,1794,10459,14.209900990099008,82.84356435643564,0,US
49041,Sevier,Utah,38.74837146,-111.8050275,"Sevier, Utah, US",1399371,20720,178,66,1192,21620,10.9,1084,9052,10.46130090716078,87.3576529627485,0,US
49043,Summit,Utah,40.86688146,-110.9535882,"Summit, Utah, US",1399371,39826,504,742,4840,42145,19.4,15244,10252,58.43747604078816,39.3007743617266,5328,US
49045,Tooele,Utah,40.44862644,-113.1295715,"Tooele, Utah, US",1399371,67988,766,532,9355,72259,8.4,8943,21014,28.385069510569416,66.69840665270107,6922,US
49047,Uintah,Utah,40.12491499,-109.5174415,"Uintah, Utah, US",1399371,31467,310,190,3013,35734,7.3,1663,13261,10.867150231980656,86.65621120041823,0,US
